,userId,movieId,rating
24157,175,1196,5.0
24158,175,1197,4.0
24159,175,1198,4.0
24160,175,1207,4.0
24161,175,1210,5.0
24163,175,1242,4.0
24164,175,1260,4.0
24165,175,1265,3.0
24166,175,1270,3.0
24168,175,1348,3.0
24169,175,1416,4.0
24170,175,1479,3.0
24171,175,1487,3.0
24173,175,1537,4.0
24174,175,1562,2.0
24176,175,1584,4.0
24177,175,1653,4.0
24178,175,1688,4.0
24179,175,1704,5.0
24180,175,1721,3.0
24181,175,1784,4.0
24182,175,1961,4.0
24183,175,1968,4.0
24184,175,2010,4.0
24186,175,2059,4.0
24187,175,2077,4.0
24188,175,2083,4.0
24189,175,2084,4.0
24190,175,2089,4.0
24191,175,2092,2.0
24193,175,2125,4.0
24195,175,2291,3.0
24196,175,2324,4.0
24197,175,2394,4.0
24199,175,2542,4.0
24200,175,2571,5.0
24201,175,2628,3.0
24202,175,2791,4.0
24203,175,2858,4.0
24204,175,2907,3.0
24205,175,2918,4.0
24206,175,2953,2.0
24207,175,2959,5.0
24208,175,3114,4.0
24209,175,3159,4.0
24211,175,3350,4.0
24212,175,3565,3.0
24213,175,3668,2.0
24214,175,3844,4.0
24215,175,3910,5.0
24216,175,3948,2.0
24217,175,3977,2.0
24218,175,3996,3.0
24219,175,4016,5.0
24220,175,4018,3.0
24221,175,4025,3.0
24223,175,4161,4.0
24224,175,4226,4.0
24225,175,4246,2.0
24226,175,4306,4.0
24227,175,4308,5.0
24228,175,4447,4.0
24229,175,4459,5.0
24230,175,4519,4.0
24231,175,4700,4.0
24232,175,4823,4.0
24233,175,4896,4.0
24234,175,4963,4.0
24235,175,4993,5.0
24237,175,5299,4.0
24238,175,5349,4.0
24242,175,5524,4.0
24243,175,5577,4.0
24244,175,5679,2.0
24245,175,5810,4.0
24246,175,5812,5.0
24247,175,5816,4.0
24248,175,5839,4.0
24249,175,5840,4.0
24251,175,5943,4.0
24253,175,5957,3.0
24254,175,5989,4.0
24255,175,5991,3.0
24256,175,6006,1.0
24257,175,6157,3.0
24258,175,6323,4.0
24259,176,1,2.0
24260,176,2,3.0
24262,176,34,2.0
24263,176,39,1.0
24264,176,48,3.0
24265,176,253,2.0
24266,176,260,4.0
24267,176,296,4.0
24268,176,337,2.5
24269,176,344,2.0
24270,176,364,3.0
24271,176,480,2.5
24272,176,541,3.0
24273,176,551,2.5
24274,176,588,3.5
24275,176,593,4.0
24276,176,595,4.0
24277,176,596,0.5
24279,176,709,2.5
24280,176,783,3.5
24281,176,1022,2.0
24282,176,1028,4.0
24283,176,1035,3.0
24284,176,1196,4.5
24285,176,1198,3.0
24288,176,1246,3.5
24290,176,1291,3.0
24291,176,1380,3.0
24292,176,1381,1.5
24293,176,1391,2.0
24294,176,1485,3.0
24297,176,1566,3.5
24298,176,1580,2.5
24299,176,1682,3.0
24300,176,1721,2.0
24301,176,1760,0.5
24304,176,1923,1.0
24305,176,1947,2.5
24306,176,2018,2.0
24307,176,2054,1.5
24308,176,2078,2.0
24309,176,2080,3.0
24310,176,2081,2.0
24312,176,2096,2.0
24313,176,2115,3.0
24314,176,2571,4.5
24315,176,2617,1.5
24317,176,2671,2.5
24318,176,2683,1.0
24319,176,2700,1.0
24320,176,2701,1.5
24321,176,2706,1.5
24323,176,2987,3.5
24324,176,2997,2.0
24325,176,3000,4.5
24327,176,3054,1.0
24328,176,3355,4.0
24329,176,3408,3.5
24330,176,3752,0.5
24331,176,3785,0.5
24332,176,3825,2.5
24334,176,3988,2.0
24335,176,3996,4.0
24336,176,3997,1.0
24337,176,4246,3.5
24338,176,4306,3.5
24339,176,4308,4.0
24342,176,4383,2.0
24345,176,4700,1.0
24346,176,4720,3.5
24347,176,4816,0.5
24349,176,4963,4.0
24350,176,4973,3.5
24352,176,5064,2.5
24356,176,5349,3.0
24357,176,5378,4.0
24358,176,5445,3.5
24359,176,5502,3.0
24360,176,5618,4.0
24361,176,5690,3.0
24362,176,5816,3.0
24363,176,5903,3.5
24364,176,5952,5.0
24366,176,5989,3.0
24367,176,6016,4.0
24368,176,6283,3.0
24369,176,6287,1.5
24370,176,6350,4.0
24371,176,6365,3.5
24372,176,6378,3.5
24373,176,6539,4.0
24375,176,6754,2.5
24376,176,6794,0.5
24377,176,6874,3.5
24380,176,7090,4.5
24381,176,7099,4.0
24383,176,7147,4.0
24384,176,7153,5.0
24385,176,7438,3.5
24386,176,7458,2.5
24388,176,8360,3.5
24389,176,8368,3.5
24390,176,8622,3.5
24393,176,8970,3.5
24395,176,8981,1.5
24396,176,8983,4.0
24397,176,26662,3.5
24398,176,26776,4.0
24400,176,27689,1.0
24401,176,27815,4.0
24402,176,27850,3.0
24403,176,30793,2.5
24404,176,30816,3.5
24405,176,31410,4.0
24406,176,31658,5.0
24407,176,33004,3.5
24408,176,33493,3.5
24409,176,33794,2.5
24410,176,36401,2.0
24411,176,36529,3.5
24412,176,37830,4.0
24413,176,38061,2.5
24414,176,40597,2.0
24415,176,40815,3.0
24416,176,41566,2.5
24417,176,41571,3.0
24418,176,43419,2.0
24419,176,44191,3.5
24421,176,44665,4.0
24422,176,44849,3.5
24423,176,45447,3.0
24424,176,45720,2.0
24425,176,45722,3.0
24426,176,45880,2.0
24427,176,45950,3.5
24428,176,46976,4.0
24430,176,47999,4.0
24432,176,48738,4.0
24433,176,48997,3.5
24434,176,49649,2.0
24435,176,50068,5.0
24436,176,51662,3.0
24437,176,52579,3.5
24438,176,53125,3.5
24439,176,53894,2.5
24440,176,54259,3.0
24444,176,55820,3.0
24445,176,56152,3.0
24446,176,56171,3.0
24448,176,56757,4.0
24449,176,56949,2.5
24450,176,58559,3.0
24451,176,59333,2.0
24453,176,60069,4.5
24454,176,60397,3.5
24455,176,62849,3.5
24457,176,63276,3.5
24459,176,63992,1.0
24460,176,66198,2.5
24463,176,66808,1.0
24464,176,68073,3.0
24465,176,68157,4.0
24466,176,69275,1.5
24467,176,69640,3.5
24468,176,69757,3.0
24469,176,70183,4.0
24471,176,72737,3.5
24473,176,73319,3.0
24474,176,74458,4.0
24475,176,77201,2.0
24476,176,79132,4.0
24477,176,79293,2.5
24478,176,79702,4.0
24479,176,80463,2.5
24480,176,80864,3.0
24481,176,81591,4.0
24482,176,81845,5.0
24484,176,82167,2.5
24485,176,82202,2.5
24487,176,86142,3.0
24489,176,86835,2.0
24490,176,86882,5.0
24493,176,89745,3.0
24494,176,89761,3.5
24496,176,90405,2.5
24497,176,90866,4.0
24499,176,91529,3.5
24500,176,92259,5.0
24501,176,93805,3.5
24502,176,94478,2.5
24503,176,94480,1.0
24504,176,94864,3.0
24505,176,95875,3.5
24506,176,96079,3.0
24507,176,96737,3.0
24508,176,97304,3.5
24509,176,99114,4.0
24511,176,100556,3.5
24512,176,101864,3.5
24513,176,103253,3.0
24514,176,104841,3.0
24515,177,1,5.0
24516,177,2,5.0
24517,177,6,5.0
24519,177,18,4.0
24521,177,23,3.0
24522,177,32,4.0
24523,177,47,5.0
24524,177,50,5.0
24525,177,66,1.0
24526,177,70,4.0
24527,177,76,2.0
24529,177,95,4.0
24530,177,107,3.0
24531,177,111,4.0
24532,177,150,5.0
24534,177,161,4.0
24535,177,163,4.0
24536,177,164,4.0
24537,177,165,5.0
24538,177,170,4.0
24539,177,172,4.0
24540,177,173,3.0
24541,177,185,4.0
24542,177,196,3.0
24543,177,198,5.0
24544,177,200,4.0
24546,177,225,3.0
24547,177,230,4.0
24549,177,256,3.0
24550,177,258,2.0
24551,177,288,3.0
24552,177,292,4.0
24554,177,316,4.0
24556,177,327,3.0
24557,177,329,4.0
24558,177,332,4.0
24560,177,349,4.0
24561,177,350,4.0
24562,177,353,4.0
24564,177,376,4.0
24566,177,379,3.0
24567,177,405,2.0
24568,177,407,2.0
24569,177,422,5.0
24570,177,423,5.0
24571,177,426,3.0
24572,177,435,4.0
24573,177,442,3.0
24574,177,454,4.0
24576,177,474,5.0
24577,177,480,5.0
24578,177,481,4.0
24579,177,482,4.0
24580,177,494,3.0
24581,177,497,5.0
24582,177,504,3.0
24583,177,512,4.0
24584,177,519,2.0
24585,177,540,3.0
24586,177,541,5.0
24587,177,546,3.0
24588,177,547,1.0
24589,177,587,4.0
24590,177,588,4.0
24591,177,589,4.0
24592,177,593,5.0
24593,177,600,4.0
24594,177,608,5.0
24595,177,610,5.0
24596,177,611,3.0
24597,177,628,5.0
24599,177,691,4.0
24600,177,733,4.0
24602,177,741,4.0
24603,177,748,3.0
24604,177,780,5.0
24607,177,798,4.0
24608,177,832,4.0
24609,177,839,3.0
24610,177,849,3.0
24611,177,861,4.0
24612,177,880,2.0
24613,177,882,3.0
24614,177,891,3.0
24615,177,1003,3.0
24616,177,1028,4.0
24617,177,1037,3.0
24618,177,1047,4.0
24619,177,1055,3.0
24620,177,1080,5.0
24621,177,1089,5.0
24622,177,1092,5.0
24623,177,1097,5.0
24624,177,1127,5.0
24626,177,1136,5.0
24627,177,1148,5.0
24628,177,1196,5.0
24629,177,1197,5.0
24631,177,1200,5.0
24632,177,1210,5.0
24635,177,1240,5.0
24636,177,1259,5.0
24637,177,1270,5.0
24638,177,1274,5.0
24639,177,1276,5.0
24640,177,1304,5.0
24641,177,1306,3.0
24642,177,1320,3.0
24643,177,1343,3.0
24644,177,1356,4.0
24645,177,1370,5.0
24646,177,1372,5.0
24647,177,1373,3.0
24648,177,1374,5.0
24649,177,1375,4.0
24650,177,1376,5.0
24651,177,1391,4.0
24652,177,1396,4.0
24653,177,1407,5.0
24655,177,1427,3.0
24656,177,1438,4.0
24657,177,1459,1.0
24658,177,1479,5.0
24659,177,1488,2.0
24661,177,1515,4.0
24663,177,1527,5.0
24664,177,1544,4.0
24665,177,1552,5.0
24666,177,1573,4.0
24667,177,1580,4.0
24668,177,1584,5.0
24669,177,1590,1.0
24670,177,1591,3.0
24671,177,1597,4.0
24674,177,1608,4.0
24675,177,1610,5.0
24676,177,1615,4.0
24677,177,1616,4.0
24678,177,1617,5.0
24679,177,1620,4.0
24680,177,1625,5.0
24682,177,1645,5.0
24684,177,1653,5.0
24685,177,1658,5.0
24686,177,1661,5.0
24687,177,1676,5.0
24688,177,1686,3.0
24689,177,1687,2.0
24691,177,1717,5.0
24692,177,1722,5.0
24693,177,1732,4.0
24694,177,1748,3.0
24695,177,1750,2.0
24696,177,1752,4.0
24697,177,1754,4.0
24698,177,1769,4.0
24699,177,1779,2.0
24700,177,1784,4.0
24702,177,1805,4.0
24704,177,1862,4.0
24706,177,1882,3.0
24707,177,1909,5.0
24708,177,1917,3.0
24710,177,1923,4.0
24711,177,1968,5.0
24712,177,2000,5.0
24713,177,2006,4.0
24714,177,2011,4.0
24717,177,2021,5.0
24718,177,2026,5.0
24719,177,2028,4.0
24720,177,2046,4.0
24721,177,2053,3.0
24722,177,2054,3.0
24723,177,2093,3.0
24724,177,2094,4.0
24726,177,2109,5.0
24727,177,2113,3.0
24728,177,2125,4.0
24729,177,2133,5.0
24730,177,2141,4.0
24731,177,2144,5.0
24732,177,2148,5.0
24733,177,2150,4.0
24734,177,2167,5.0
24735,177,2273,5.0
24737,177,2311,3.0
24738,177,4006,4.0
24739,178,1,4.0
24740,178,110,3.5
24741,178,111,4.5
24742,178,260,5.0
24743,178,293,3.5
24744,178,296,5.0
24745,178,318,5.0
24746,178,356,3.0
24747,178,364,4.0
24748,178,551,3.5
24749,178,555,3.0
24750,178,593,4.0
24751,178,595,3.5
24752,178,608,4.0
24756,178,899,3.0
24757,178,919,3.0
24758,178,920,4.5
24759,178,951,2.5
24760,178,1028,3.0
24761,178,1036,3.0
24762,178,1073,4.0
24764,178,1097,2.5
24765,178,1120,4.0
24766,178,1193,3.0
24767,178,1196,5.0
24768,178,1197,3.5
24769,178,1198,5.0
24770,178,1208,4.0
24771,178,1210,5.0
24772,178,1213,3.0
24773,178,1220,5.0
24774,178,1221,4.5
24775,178,1228,5.0
24776,178,1246,3.5
24777,178,1247,3.5
24779,178,1259,5.0
24780,178,1262,5.0
24781,178,1265,4.0
24782,178,1266,3.5
24783,178,1269,2.0
24784,178,1278,4.0
24785,178,1282,4.0
24786,178,1288,4.5
24787,178,1302,2.5
24788,178,1348,3.5
24789,178,1387,3.5
24790,178,1580,4.0
24792,178,1704,3.5
24793,178,1873,2.5
24794,178,1954,4.0
24795,178,1968,5.0
24797,178,2028,4.0
24799,178,2096,3.5
24800,178,2268,3.0
24802,178,2571,3.0
24803,178,2716,3.0
24804,178,2804,1.5
24805,178,2858,4.0
24806,178,2959,4.5
24807,178,2997,5.0
24808,178,3034,4.0
24809,178,3052,4.0
24810,178,3061,3.5
24811,178,3089,2.5
24815,178,3408,1.5
24816,178,3471,3.0
24817,178,3552,2.5
24818,178,3578,3.0
24819,178,3629,3.5
24821,178,3949,3.5
24822,178,4034,2.5
24825,178,4979,5.0
24826,178,5577,2.5
24828,178,6979,3.5
24829,178,7022,2.5
24830,178,7158,4.0
24831,178,7386,3.0
24832,178,7451,3.0
24833,178,8874,3.0
24836,178,30707,3.0
24837,178,30812,4.0
24839,178,44195,4.0
24840,178,45728,3.0
24841,178,46578,3.0
24842,178,47999,4.0
24843,178,48394,5.0
24844,178,51662,3.0
24845,178,52435,3.0
24846,178,54503,4.5
24847,178,55442,3.0
24848,178,56367,3.0
24849,178,60684,3.5
24850,178,61024,3.5
24851,178,61323,4.0
24852,178,63131,2.5
24853,178,67267,3.5
24854,178,69481,5.0
24855,178,74458,2.5
24856,178,74948,4.0
24857,178,77455,2.0
24858,178,77800,2.0
24859,178,78574,3.0
24860,178,81591,1.5
24862,178,93840,4.0
24863,178,97921,2.0
24864,178,99114,3.5
24865,178,106487,2.5
24866,178,106782,3.5
24867,178,112552,4.5
24868,178,112623,3.5
24869,179,1,5.0
24870,179,1197,5.0
24871,179,1270,3.0
24872,179,1682,3.0
24873,179,3882,3.0
24876,179,4306,2.5
24878,179,4896,5.0
24879,179,5816,5.0
24880,179,6377,4.0
24881,179,6539,5.0
24882,179,7361,3.5
24883,179,7451,4.5
24884,179,8368,5.0
24885,179,8641,3.5
24886,179,8644,0.5
24887,179,8665,2.5
24888,179,8972,4.0
24889,179,34162,4.0
24892,179,46976,3.5
24893,179,49272,2.0
24894,179,53125,5.0
24895,179,55280,5.0
24897,179,64957,5.0
24899,179,69757,4.0
24900,179,78499,5.0
24902,179,80693,4.0
24903,179,81591,5.0
24904,179,86377,4.0
24905,179,86882,5.0
24906,179,91529,2.0
24907,180,24,4.0
24909,180,527,4.0
24910,180,589,4.0
24911,180,700,3.0
24912,180,1073,5.0
24913,180,1127,4.0
24919,180,2013,3.0
24920,180,2145,3.0
24921,180,2474,3.0
24922,180,2490,4.0
24923,180,2502,2.0
24924,180,2541,3.0
24925,180,2581,4.0
24928,180,2710,1.0
24929,180,2716,4.0
24930,180,2987,4.0
24931,181,296,5.0
24933,181,435,3.5
24934,181,555,5.0
24935,181,733,4.0
24936,181,1089,5.0
24937,181,1213,5.0
24938,181,1396,4.5
24939,181,1552,3.0
24941,181,1625,3.5
24942,181,1729,4.0
24943,181,2003,3.5
24945,181,2329,5.0
24946,181,2353,4.0
24947,181,2640,4.0
24948,181,2700,4.0
24950,181,3753,4.0
24951,181,4011,5.0
24952,181,5418,4.5
24953,181,5445,4.0
24954,181,6874,5.0
24955,181,7153,5.0
24958,182,2,5.0
24959,182,3,4.0
24960,182,4,3.0
24961,182,5,4.0
24962,182,7,5.0
24964,182,9,3.0
24967,182,17,3.0
24968,182,21,3.0
24969,182,25,1.0
24971,182,36,3.0
24972,182,48,3.0
24974,182,61,3.0
24976,182,79,3.0
24977,182,95,3.0
24978,182,105,4.0
24979,182,110,5.0
24981,182,141,4.0
24982,182,144,3.0
24983,182,146,5.0
24984,182,150,5.0
24985,182,165,3.0
24986,182,168,5.0
24987,182,169,3.0
24988,182,174,3.0
24989,182,185,4.0
24990,182,186,3.0
24991,182,195,4.0
24992,182,201,4.0
24993,182,207,5.0
24994,182,208,4.0
24995,182,224,3.0
24996,182,225,4.0
24997,182,231,1.0
24998,182,236,3.0
25000,182,238,4.0
25001,182,243,4.0
25002,182,261,4.0
25003,182,262,3.0
25004,182,265,3.0
25005,182,266,3.0
25006,182,270,5.0
25008,182,276,5.0
25009,182,277,5.0
25010,182,282,3.0
25011,182,292,4.0
25013,182,313,4.0
25014,182,316,3.0
25015,182,317,4.0
25016,182,337,2.0
25017,182,339,5.0
25018,182,342,3.0
25019,182,343,3.0
25021,182,349,4.0
25022,182,350,4.0
25023,182,351,5.0
25024,182,355,3.0
25025,182,356,5.0
25026,182,357,3.0
25028,182,361,5.0
25031,182,368,4.0
25032,182,370,3.0
25033,182,377,4.0
25034,182,380,4.0
25036,182,383,4.0
25037,182,410,3.0
25038,182,432,5.0
25039,182,440,4.0
25042,182,457,4.0
25043,182,480,5.0
25045,182,489,3.0
25048,182,502,3.0
25049,182,508,3.0
25050,182,524,5.0
25051,182,529,3.0
25053,182,539,5.0
25054,182,546,3.0
25055,182,553,3.0
25056,182,569,3.0
25057,182,587,5.0
25058,182,589,4.0
25059,182,590,5.0
25061,182,594,5.0
25062,182,595,5.0
25063,182,597,5.0
25068,182,687,3.0
25070,182,707,3.0
25071,182,708,4.0
25073,182,733,5.0
25074,182,736,5.0
25075,182,765,5.0
25076,182,780,5.0
25077,182,801,3.0
25078,182,802,5.0
25079,182,818,2.0
25080,182,830,5.0
25081,182,835,3.0
25083,182,852,4.0
25084,182,986,5.0
25085,182,1042,5.0
25087,182,1073,2.0
25088,182,1084,3.0
25089,183,32,5.0
25090,183,34,4.0
25091,183,36,4.0
25092,183,47,5.0
25093,183,50,5.0
25094,183,260,3.0
25095,183,296,5.0
25096,183,318,5.0
25098,183,527,4.0
25100,183,608,5.0
25101,183,924,4.0
25102,183,1046,5.0
25104,183,1111,4.0
25105,183,1136,4.0
25106,183,1193,4.0
25107,183,1196,2.0
25108,183,1199,4.0
25109,183,1208,4.0
25111,183,1354,5.0
25113,183,1673,5.0
25115,183,1952,3.0
25116,183,1961,5.0
25117,183,2360,5.0
25118,183,2542,5.0
25119,183,2692,5.0
25121,183,2858,4.0
25122,183,2959,5.0
25123,183,3556,4.0
25126,183,3821,1.0
25127,183,3994,3.0
25128,183,4011,4.0
25129,183,4027,3.0
25130,184,1,5.0
25132,184,175,4.0
25133,184,180,3.0
25138,184,280,4.0
25140,184,293,5.0
25141,184,296,5.0
25142,184,300,4.0
25143,184,318,5.0
25144,184,334,2.0
25145,184,337,4.0
25146,184,349,4.0
25147,184,356,3.0
25148,184,357,4.0
25149,184,364,5.0
25151,184,377,4.0
25152,184,380,3.0
25153,184,413,3.0
25154,184,415,2.0
25155,184,431,4.0
25156,184,434,3.0
25157,184,440,4.0
25158,184,454,3.0
25159,184,457,4.0
25161,184,474,5.0
25162,184,480,3.0
25163,184,485,2.0
25164,184,500,4.0
25165,184,508,3.0
25166,184,527,4.0
25167,184,555,4.0
25168,184,586,3.0
25169,184,588,4.0
25170,184,589,5.0
25171,184,593,4.0
25172,184,595,4.0
25173,184,597,3.0
25174,184,720,5.0
25178,185,29,5.0
25179,185,48,3.0
25180,185,50,5.0
25181,185,110,4.0
25182,185,150,3.0
25184,185,223,4.0
25186,185,256,2.0
25187,185,260,3.0
25188,185,296,3.0
25190,185,317,4.0
25191,185,318,5.0
25192,185,329,4.0
25193,185,353,5.0
25195,185,364,3.0
25196,185,367,4.0
25197,185,418,3.0
25199,185,450,4.0
25200,185,527,5.0
25202,185,551,4.0
25203,185,588,4.0
25204,185,589,4.0
25205,185,593,4.0
25207,185,595,5.0
25209,185,610,4.0
25210,185,653,4.0
25211,185,661,4.0
25212,185,709,3.0
25215,185,745,5.0
25216,185,750,4.0
25217,185,778,4.0
25218,185,780,4.0
25219,185,783,3.0
25220,185,788,2.0
25221,185,910,3.0
25222,185,914,4.0
25223,185,919,3.0
25224,185,924,3.0
25227,185,1025,3.0
25228,185,1028,3.0
25229,185,1029,3.0
25230,185,1032,3.0
25231,185,1033,3.0
25232,185,1035,4.0
25234,185,1073,4.0
25235,185,1079,4.0
25237,185,1097,4.0
25238,185,1104,2.0
25239,185,1136,4.0
25240,185,1148,5.0
25241,185,1171,4.0
25242,185,1175,4.0
25243,185,1193,5.0
25244,185,1196,3.0
25246,185,1199,4.0
25248,185,1210,3.0
25249,185,1214,4.0
25250,185,1215,4.0
25251,185,1220,3.0
25253,185,1225,4.0
25254,185,1242,4.0
25255,185,1253,4.0
25256,185,1265,3.0
25257,185,1270,4.0
25258,185,1274,4.0
25259,185,1278,5.0
25260,185,1282,3.0
25261,185,1288,2.0
25262,185,1301,4.0
25263,185,1307,3.0
25266,185,1376,4.0
25267,185,1411,5.0
25269,185,1500,4.0
25270,185,1527,5.0
25272,185,1566,3.0
25273,185,1580,4.0
25275,185,1590,2.0
25276,185,1641,4.0
25277,185,1688,3.0
25278,185,1690,3.0
25279,185,1702,3.0
25280,185,1734,4.0
25281,185,1747,3.0
25282,185,1748,3.0
25283,185,1784,2.0
25285,185,1907,4.0
25286,185,1916,4.0
25287,185,1917,5.0
25290,185,1967,3.0
25291,185,2011,4.0
25292,185,2012,4.0
25293,185,2018,3.0
25294,185,2021,3.0
25295,185,2028,3.0
25297,185,2054,3.0
25298,185,2078,3.0
25300,185,2081,3.0
25303,185,2089,4.0
25304,185,2090,4.0
25305,185,2091,3.0
25306,185,2094,3.0
25307,185,2096,3.0
25308,185,2105,3.0
25309,185,2128,2.0
25310,185,2137,3.0
25311,185,2139,3.0
25312,185,2141,3.0
25313,185,2142,3.0
25314,185,2161,4.0
25315,185,2193,3.0
25316,185,2253,5.0
25317,185,2294,3.0
25318,185,2324,5.0
25319,185,2355,5.0
25320,185,2359,3.0
25322,185,2450,2.0
25323,185,2495,4.0
25324,185,2565,3.0
25325,185,2571,5.0
25326,185,2599,3.0
25327,185,2622,3.0
25328,185,2628,3.0
25329,185,2657,5.0
25330,185,2686,4.0
25332,185,2700,5.0
25333,185,2716,3.0
25334,185,2747,3.0
25335,185,2761,4.0
25336,185,2797,4.0
25338,185,2858,5.0
25341,185,2997,4.0
25342,185,3000,5.0
25344,185,3052,4.0
25345,185,3054,3.0
25346,185,3095,3.0
25347,185,3114,4.0
25348,185,3159,4.0
25349,185,3175,3.0
25350,185,3255,3.0
25351,185,3429,4.0
25352,185,3438,3.0
25353,185,3448,5.0
25354,185,3477,4.0
25355,185,3479,3.0
25356,185,3489,3.0
25357,185,3545,2.0
25359,185,3556,4.0
25360,185,3751,5.0
25361,185,3863,3.0
25362,185,3910,2.0
25363,185,3911,4.0
25364,185,4016,3.0
25365,185,4121,3.0
25366,185,4275,2.0
25367,185,4306,4.0
25368,185,4321,3.0
25369,185,4366,3.0
25370,185,4446,4.0
25371,185,4571,4.0
25373,185,4734,5.0
25374,185,4886,5.0
25375,185,4896,5.0
25376,185,4941,2.0
25377,185,4993,5.0
25378,185,5159,3.0
25379,186,31,3.0
25380,186,555,4.0
25381,186,836,1.5
25382,186,924,5.0
25383,186,1385,2.5
25385,186,2021,5.0
25386,186,2136,1.0
25388,186,2571,5.0
25389,186,2605,2.0
25390,186,2863,3.5
25391,186,2959,4.5
25392,186,3504,5.0
25393,186,3578,4.0
25395,186,3959,4.0
25397,186,4019,5.0
25398,186,4226,5.0
25399,186,4238,2.5
25400,186,4306,4.0
25401,186,4639,1.5
25402,186,4873,4.5
25403,186,4993,5.0
25404,186,5618,4.5
25405,186,5952,4.5
25406,186,6365,4.5
25407,186,6539,2.0
25408,186,6934,4.5
25409,186,7002,4.5
25410,186,7153,4.5
25412,186,8783,5.0
25414,186,31658,4.5
25415,186,46976,2.0
25416,186,58559,3.0
25417,186,60069,3.0
25418,186,68237,4.5
25420,186,79132,5.0
25421,187,1,4.0
25422,187,2,3.0
25423,187,16,4.0
25424,187,39,4.5
25425,187,104,4.0
25426,187,141,4.0
25427,187,147,4.0
25428,187,162,4.0
25429,187,175,4.0
25430,187,180,4.5
25431,187,208,2.5
25433,187,231,3.5
25435,187,272,2.0
25436,187,290,3.0
25438,187,317,4.0
25439,187,318,5.0
25440,187,329,1.0
25441,187,337,5.0
25442,187,344,3.0
25443,187,356,4.5
25444,187,362,3.0
25445,187,364,4.5
25446,187,367,3.5
25447,187,372,3.0
25448,187,410,4.0
25450,187,441,3.5
25453,187,480,3.5
25454,187,500,3.5
25455,187,524,4.0
25456,187,551,4.0
25458,187,575,2.5
25459,187,586,3.5
25460,187,588,4.5
25461,187,593,4.0
25462,187,594,4.0
25463,187,595,4.5
25464,187,596,3.5
25465,187,597,4.0
25466,187,609,3.5
25467,187,628,4.0
25468,187,661,2.5
25471,187,780,4.0
25473,187,805,4.5
25474,187,837,2.5
25475,187,919,4.5
25477,187,953,3.0
25478,187,1005,5.0
25479,187,1006,3.5
25481,187,1022,4.0
25482,187,1027,4.0
25483,187,1028,4.5
25484,187,1032,3.5
25486,187,1059,3.5
25487,187,1060,4.0
25489,187,1088,4.0
25490,187,1089,4.0
25491,187,1097,3.5
25492,187,1193,5.0
25493,187,1197,3.5
25495,187,1208,3.0
25497,187,1285,4.5
25499,187,1356,0.5
25501,187,1372,0.5
25502,187,1380,3.5
25503,187,1407,3.5
25504,187,1485,3.5
25507,187,1517,3.5
25508,187,1580,4.0
25509,187,1639,4.0
25510,187,1653,3.0
25511,187,1672,3.5
25513,187,1682,4.5
25514,187,1704,5.0
25516,187,1721,4.0
25517,187,1729,4.0
25518,187,1732,5.0
25519,187,1734,4.0
25520,187,1735,4.0
25521,187,1884,4.0
25522,187,1885,2.5
25523,187,1895,4.5
25525,187,1923,3.5
25527,187,1968,5.0
25528,187,1997,4.0
25529,187,2000,2.5
25531,187,2018,3.5
25532,187,2042,5.0
25533,187,2078,3.5
25534,187,2080,2.5
25535,187,2081,4.5
25536,187,2082,5.0
25538,187,2085,5.0
25540,187,2124,4.0
25542,187,2136,2.5
25544,187,2181,4.0
25545,187,2231,3.5
25546,187,2269,3.0
25547,187,2316,4.0
25548,187,2321,4.0
25549,187,2329,5.0
25550,187,2356,4.0
25552,187,2485,4.0
25554,187,2541,4.5
25555,187,2571,1.0
25558,187,2581,4.0
25559,187,2599,4.5
25560,187,2628,2.5
25561,187,2683,3.5
25562,187,2706,5.0
25564,187,2712,4.0
25565,187,2759,4.0
25566,187,2762,5.0
25568,187,2804,4.5
25569,187,2858,5.0
25570,187,2997,2.5
25571,187,3005,3.5
25572,187,3101,3.5
25573,187,3108,3.0
25574,187,3114,4.0
25575,187,3176,5.0
25576,187,3186,4.0
25577,187,3210,5.0
25578,187,3251,4.0
25579,187,3252,4.0
25581,187,3258,4.0
25582,187,3273,3.0
25583,187,3275,4.0
25584,187,3408,4.0
25585,187,3476,4.0
25586,187,3489,4.0
25587,187,3535,3.5
25588,187,3556,3.0
25589,187,3608,0.5
25591,187,3793,3.0
25593,187,3916,4.0
25594,187,3949,4.0
25595,187,4308,2.5
25596,187,4389,4.0
25597,187,4409,3.0
25598,187,4447,4.0
25599,187,4450,4.0
25600,187,4649,2.0
25601,187,4700,3.5
25604,187,4878,5.0
25605,187,4963,4.0
25607,187,4995,4.5
25609,187,5065,4.0
25610,187,5103,4.5
25612,187,5418,3.5
25613,187,5419,1.5
25614,187,5444,4.5
25615,187,5459,3.0
25616,187,5481,2.5
25617,187,5505,4.5
25618,187,5617,5.0
25619,187,5668,4.0
25620,187,5669,5.0
25621,187,5785,4.0
25622,187,5952,1.0
25623,187,5989,4.0
25624,187,5991,3.5
25627,187,6187,5.0
25628,187,6188,4.5
25629,187,6207,4.0
25630,187,6242,2.5
25631,187,6323,4.0
25633,187,6365,0.5
25634,187,6377,4.0
25635,187,6436,4.5
25637,187,6502,3.0
25638,187,6659,3.0
25642,187,6890,3.0
25643,187,6930,3.5
25644,187,6934,0.5
25647,187,6987,3.0
